,x,y,v,Subtypes,colors,scatter_x,scatter_y,avg_imp,fold_00_imp,fold_01_imp,fold_02_imp,fold_03_imp,fold_04_imp,fold_05_imp,fold_06_imp,fold_07_imp,fold_08_imp,fold_09_imp
268,4,12,k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales|f__Rikenellaceae|g__Alistipes|s__Alistipes_onderdonkii,cluster_08,#ff00bd,-1.889824,-1.3483107,0.1359911618731795,0.08697939562241078,0.2744796795386761,0.04272668753481274,0.09492661908863549,0.11194119119858513,0.27615539087206253,-0.02673162543872995,0.3642977599398074,0.02940750465356321,0.10572901572197158
269,5,12,k__Bacteria|p__Proteobacteria|c__Betaproteobacteria|o__Burkholderiales|f__Sutterellaceae|g__Sutterella|s__Sutterella_wadsworthensis,cluster_08,#ff00bd,-1.4008629,-1.0838406,1.8678746116021485,1.1714141204001638,5.128053450978756,0.38722560693719266,0.9033412368768761,2.2159737186443857,3.861659161570691,0.5219726774262349,2.5676816624769283,0.3997593111523508,1.5216651695579078
270,6,12,k__Bacteria|p__Proteobacteria|c__Deltaproteobacteria|o__Desulfovibrionales|f__Desulfovibrionaceae|g__Desulfovibrio|s__Desulfovibrio_desulfuricans,cluster_06,#0010ff,-0.7271794,-1.0804092,-0.0328517499315899,-0.01683946636377018,-0.06968454987222038,-0.07071472323263293,-0.059607211500090504,-0.04297143173528747,0.030780488494320836,-0.04073779858199632,0.054173895378645934,-0.03797839208769081,-0.07493830981517721
271,7,12,k__Archaea|p__Euryarchaeota|c__Methanobacteria|o__Methanobacteriales|f__Methanobacteriaceae|g__Methanobrevibacter|s__Methanobrevibacter_unclassified,cluster_03,#08ff00,-0.50688636,-0.92428344,-0.08410277482157547,-0.09320951189306563,-0.1191879094381219,-0.08837546491564137,-0.0715366049036815,-0.04438297842602714,-0.11601951268286624,-0.05409161232251318,-0.0800666185775331,-0.07652645271098837,-0.09763108234531631
272,8,12,k__Bacteria|p__Actinobacteria|c__Actinobacteria|o__Coriobacteriales|f__Coriobacteriaceae|g__Olsenella|s__Olsenella_unclassified,cluster_01,#ffa500,-0.24269775,-0.7796479,-0.1091740522451499,-0.09593207064671516,-0.1251381628506407,-0.09213865047801528,-0.11977731373407677,-0.10676921105121205,-0.13035381640479976,-0.061956261110930624,-0.16571166578901822,-0.09370328755586381,-0.1002600828302265
273,9,12,k__Bacteria|p__Spirochaetes|c__Spirochaetia|o__Spirochaetales|f__Spirochaetaceae|g__Treponema|s__Treponema_succinifaciens,cluster_02,#b3ff00,-0.03257531,-1.1150787,-0.12469047949108766,-0.10818847677515123,-0.1501755982772978,-0.09739286928424243,-0.1387389455337346,-0.13759516529252894,-0.11015214327448432,-0.06731776001876409,-0.22706185208759425,-0.10006723226357941,-0.1102147521034998
274,10,12,k__Bacteria|p__Firmicutes|c__Erysipelotrichia|o__Erysipelotrichales|f__Erysipelotrichaceae|g__Catenibacterium|s__Catenibacterium_mitsuokai,cluster_01,#ffa500,0.16872843,-0.7629,0.08103418366851187,0.10499510728856273,0.2196705382182309,0.03927918050589385,0.029298753100211572,0.06093867809686038,0.11928444537365852,-0.024068826732671574,0.22302287544267899,0.05880948679271028,-0.020888401401016957
275,11,12,k__Bacteria|p__Firmicutes|c__Negativicutes|o__Selenomonadales|f__Veillonellaceae|g__Mitsuokella|s__Mitsuokella_multacida,cluster_01,#ffa500,0.62317103,-1.0629694,0.0031333988554158435,-0.03171952616288671,-0.031988645218601376,-0.0449974132650511,-0.08615544702127577,-0.059646245046664575,0.1585331067220128,-0.02552829420384672,0.1573825405705553,0.006477633973993236,-0.011023721794076704
276,12,12,k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales|f__Prevotellaceae|g__Alloprevotella|s__Alloprevotella_unclassified,cluster_05,#00b5ff,0.7002503,-0.9929013,-0.10624727179569218,-0.09379130275185554,-0.12111860267232498,-0.0935178986450757,-0.12378973848842624,-0.14055006871359632,-0.13218220644354906,-0.05737539728674042,-0.12479619895390115,-0.09259255841160857,-0.08275874558984381
277,13,12,k__Bacteria|p__Firmicutes|c__Bacilli|o__Lactobacillales|f__Lactobacillaceae|g__Lactobacillus|s__Lactobacillus_rhamnosus,cluster_05,#00b5ff,1.4313445,-0.8914948,-0.14243072264306367,-0.11574021643803764,-0.1574237059572004,-0.1110256641187277,-0.14885840941872744,-0.15311494068933784,-0.217653924261061,-0.06951999746499662,-0.22687487622760436,-0.10999952814654053,-0.11409596370840336
278,14,12,k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales|f__Bacteroidaceae|g__Bacteroides|s__Bacteroides_sp_2_1_22,cluster_02,#b3ff00,1.6049577,-0.7692762,-0.1322386708338468,-0.10906256212118674,-0.14604354065005515,-0.10658864500336289,-0.1356823972184222,-0.14529341473790414,-0.20105177724460727,-0.06793053675133921,-0.1994535899882042,-0.10731431960108437,-0.10396592502230165
279,15,12,k__Bacteria|p__Proteobacteria|c__Gammaproteobacteria|o__Enterobacteriales|f__Enterobacteriaceae|g__Escherichia|s__Escherichia_unclassified,cluster_05,#00b5ff,2.0709236,-0.8157688,-0.1339366110879367,-0.11119332060332414,-0.15026087566493698,-0.1079896085094921,-0.1362801877312669,-0.1433162096046081,-0.20501962391690545,-0.06795486437185133,-0.2019938493595373,-0.10654985573263002,-0.10880771538481482
280,16,12,k__Bacteria|p__Firmicutes|c__Erysipelotrichia|o__Erysipelotrichales|f__Erysipelotrichaceae|g__Turicibacter|s__Turicibacter_sanguinis,cluster_02,#b3ff00,2.389838,-0.8119067,-0.14016809696457938,-0.11515908785104227,-0.1563874808937094,-0.10981306985435033,-0.14524269459175268,-0.15182491099917955,-0.2112632321313434,-0.06926035705246526,-0.2208309494475688,-0.10871244208223425,-0.11318674474214767
281,17,12,k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Peptostreptococcaceae|g__Peptostreptococcaceae_noname|s__Peptostreptococcaceae_noname_unclassified,cluster_02,#b3ff00,2.5109234,-0.75434846,-0.12989481617657306,-0.10785018805620127,-0.1481056528658548,-0.10553233346001739,-0.12978812721468125,-0.13879801020659754,-0.19361262965492854,-0.06775185680093071,-0.1952129711027065,-0.10397144905708272,-0.10832494334672983
282,18,12,k__Eukaryota|p__Eukaryota_noname|c__Eukaryota_noname|o__Eukaryota_noname|f__Eukaryota_noname|g__Entamoeba|s__Entamoeba_dispar,cluster_08,#ff00bd,2.9769893,-1.1367905,-0.14242286529093515,-0.11549323216014792,-0.15764796390374966,-0.11100077144736949,-0.1487877877319848,-0.1530458167250248,-0.217033773450473,-0.06952997323505475,-0.22641955708073117,-0.11004385338212654,-0.11522592379268924
283,19,12,k__Bacteria|p__Proteobacteria|c__Gammaproteobacteria|o__Enterobacteriales|f__Enterobacteriaceae|g__Enterobacter|s__Enterobacter_cloacae,cluster_02,#b3ff00,3.4068089,-0.6623074,-0.14221775801881517,-0.11562338660963994,-0.15761634104315753,-0.11083313149729664,-0.14866526373113276,-0.15280619155817302,-0.21612207458622934,-0.0694994721876491,-0.22627851618264053,-0.10981759338431554,-0.1149156094079174
284,20,12,k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales|f__Bacteroidaceae|g__Bacteroides|s__Bacteroides_sp_9_1_42FAA,cluster_05,#00b5ff,4.7219095,-1.405943,-0.1416014452178203,-0.11433226017178277,-0.1565174635211408,-0.11028497369133576,-0.1472405606604825,-0.1520761179469958,-0.2170822113172078,-0.06925936833847654,-0.22426696918365646,-0.11005599627758245,-0.11489853106954227
285,21,12,k__Bacteria|p__Actinobacteria|c__Actinobacteria|o__Coriobacteriales|f__Coriobacteriaceae|g__Atopobium|s__Atopobium_parvulum,cluster_02,#b3ff00,5.024324,-1.5686897,-0.14216207163342243,-0.11548436540965903,-0.15733178409104034,-0.1106724594779396,-0.1483223567924172,-0.1527932447435312,-0.21722691660914834,-0.06945691887797906,-0.225741524103961,-0.10990179315810289,-0.1146893530704457
286,0,13,k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Clostridiaceae|g__Clostridium|s__Clostridium_leptum,cluster_08,#ff00bd,-2.4769032,-1.5056752,0.6598421398918808,0.49081367211047383,1.0762978620004806,0.7941916213136166,0.2701603687252346,1.0632337390099298,0.6002654993771558,0.035304839614099366,0.9077165259373903,1.2913921996361037,0.06904507119432339
287,1,13,k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales|f__Bacteroidaceae|g__Bacteroides|s__Bacteroides_ovatus,cluster_08,#ff00bd,-2.293847,-1.1884542,0.3235647069933575,0.3403369267171904,0.3864306389007665,0.11146456846993613,0.24063268632469403,0.29997117409845125,0.5524206124220543,0.009587075198551944,1.0197261124908743,0.051454942195160086,0.22362233311589655
288,2,13,k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales|f__Rikenellaceae|g__Alistipes|s__Alistipes_indistinctus,cluster_08,#ff00bd,-1.9056578,-1.2497847,0.08876132308682393,0.05019292190266308,0.024709697486957637,-0.028885068778757433,0.18509519102356325,0.25727750966744384,0.08807023192141808,-0.0008113888555485445,0.3179142688146158,0.018756410292791806,-0.024706542606908327
289,3,13,k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales|f__Porphyromonadaceae|g__Barnesiella|s__Barnesiella_intestinihominis,cluster_08,#ff00bd,-1.8592771,-1.1009775,0.616294592829229,0.3887516044191567,0.4911236180781564,0.3030907985722642,0.3961742780556964,0.6978346764175125,1.3046792136500618,0.026707678067429193,2.303806846549341,0.1268263704543594,0.12395084402831257
290,4,13,k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales|f__Bacteroidaceae|g__Bacteroides|s__Bacteroides_dorei,cluster_08,#ff00bd,-1.7443731,-1.1381418,0.21330750411636443,0.1644618225321724,0.1737888369369086,0.01965572890703654,0.20494347657940623,0.3563393410589582,0.6140564641350983,0.006725403733808988,0.45261508899973824,0.10253917420725012,0.03794970407326692
291,5,13,k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales|f__Bacteroidaceae|g__Bacteroides|s__Bacteroides_cellulosilyticus,cluster_02,#b3ff00,-1.2509828,-0.94141763,0.6588907598639602,0.06117325646780341,1.345575548593899,0.04550529900536815,0.33745783912586236,0.7146060155924767,2.2281812448976646,-0.013759229877892028,1.2249196428171345,0.21940241291095236,0.4258455691063322
292,6,13,k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales|f__Bacteroidaceae|g__Bacteroides|s__Bacteroides_stercoris,cluster_02,#b3ff00,-0.8433606,-0.9147483,0.2298194470265998,0.18551130129075366,0.6299969777889854,0.02004471114848542,0.12050851768505988,0.14239442126714022,0.9101805885138066,-0.0012906378333755312,0.21651067586587358,0.03882462937410484,0.035513285165163805
293,7,13,k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales|f__Bacteroidaceae|g__Bacteroides|s__Bacteroides_intestinalis,cluster_02,#b3ff00,-0.2796985,-0.80344546,0.03577330144083831,-0.023231169104386145,-0.07571150171209988,-0.035543274245487415,-0.057145236885300175,-0.03641575554219319,0.08169541717129591,-0.010053666098855983,0.6139442791980017,-0.0511060969800166,-0.04869998139257505
294,8,13,k__Bacteria|p__Proteobacteria|c__Alphaproteobacteria|o__Caulobacterales|f__Caulobacteraceae|g__Caulobacter|s__Caulobacter_unclassified,cluster_08,#ff00bd,-0.060072947,-0.70381635,-0.0811102197358117,0.02390274786125674,0.06363121472536071,-0.064253124706684,-0.12286750762286784,-0.11048352199894504,-0.14104668917215205,-0.03940520946137555,-0.22706185208759425,-0.08334907624724566,-0.11016917864787013
295,9,13,k__Bacteria|p__Firmicutes|c__Negativicutes|o__Selenomonadales|f__Veillonellaceae|g__Mitsuokella|s__Mitsuokella_unclassified,cluster_01,#ffa500,0.028865892,-0.76028746,0.18512346159582965,0.1212160546572098,0.246508327302466,0.07900987372341538,-0.05346885464795315,0.05295919566088504,0.23586744754785152,0.007432302736438356,0.38356770834918313,0.4796482700175111,0.29849429061128957
296,10,13,k__Bacteria|p__Proteobacteria|c__Alphaproteobacteria|o__Caulobacterales|f__Caulobacteraceae|g__Asticcacaulis|s__Asticcacaulis_unclassified,cluster_07,#9b00ff,0.39178216,-0.6858568,-0.1228938267981406,-0.10764300181468497,-0.11900061508594813,-0.1106717926697509,-0.1037721919135103,-0.15321271578540693,-0.16936202748246115,-0.06762795115269568,-0.2125765101290403,-0.09363802464878615,-0.09143343729912136
297,11,13,k__Bacteria|p__Bacteroidetes|c__Sphingobacteriia|o__Sphingobacteriales|f__Sphingobacteriaceae|g__Sphingobacterium|s__Sphingobacterium_unclassified,cluster_07,#9b00ff,0.47154,-0.7008595,-0.14127560445773854,-0.11476617401031061,-0.155672132457888,-0.1104274702981686,-0.14676424619771444,-0.1527616170495014,-0.21453150399129114,-0.06935057088427968,-0.2262030409092031,-0.10912117251200494,-0.11315811626702336
298,12,13,k__Bacteria|p__Proteobacteria|c__Betaproteobacteria|o__Burkholderiales|f__Burkholderiaceae|g__Burkholderia|s__Burkholderia_unclassified,cluster_02,#b3ff00,0.83602405,-0.7505301,-0.10957922614588715,-0.09666147121477733,-0.14025555767553372,-0.09812468923759869,-0.11742881583863184,-0.12152263858779061,-0.15302159106949564,-0.05268753050783605,-0.14093746283191452,-0.08104362450194309,-0.09410887999335
299,13,13,k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales|f__Bacteroidaceae|g__Bacteroides|s__Bacteroides_barnesiae,cluster_02,#b3ff00,1.1519486,-0.43587273,-0.1398652061074805,-0.1131739744081648,-0.15594071605021187,-0.10951752229511326,-0.1466495790293614,-0.14841436222632265,-0.21219243367197066,-0.06887117431375005,-0.22124096455260212,-0.1099925023726601,-0.1126588321546481
300,14,13,k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales|f__Marinilabiliaceae|g__Marinilabiliaceae_unclassified,cluster_02,#b3ff00,1.4966382,-0.64369226,-0.13401951402235723,-0.10782652814025305,-0.15102486612964805,-0.10520899397361252,-0.139438959681145,-0.1467500740005655,-0.19786418094975655,-0.06659590732622193,-0.20773537776725157,-0.10601787002259595,-0.11173238223252233
301,15,13,k__Bacteria|p__Proteobacteria|c__Gammaproteobacteria|o__Enterobacteriales|f__Enterobacteriaceae|g__Citrobacter|s__Citrobacter_unclassified,cluster_05,#00b5ff,2.0827594,-0.66759443,-0.14089320618854428,-0.11477945533252913,-0.15622735114748745,-0.11027233742411494,-0.1472115445146771,-0.15125720903316833,-0.21423187629041324,-0.06912468069793096,-0.22227873281797622,-0.10882507141334467,-0.11472380321380078
302,16,13,k__Bacteria|p__Firmicutes|c__Bacilli|o__Lactobacillales|f__Lactobacillaceae|g__Lactobacillus|s__Lactobacillus_casei_paracasei,cluster_02,#b3ff00,2.2990942,-0.41341296,-0.14212279781283282,-0.11572592657266137,-0.15737602601094028,-0.11086799209563493,-0.1486498388998638,-0.15262531683243868,-0.2165359896213122,-0.06943019219295862,-0.22502074238860106,-0.10989791149415956,-0.11509804201975775
303,17,13,k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Peptostreptococcaceae|g__Peptostreptococcaceae_noname|s__Clostridium_bartlettii,cluster_04,#00ff9d,2.7883835,-0.64899457,-0.1311018253119111,-0.10915719557648051,-0.1455209984117072,-0.10650389231363175,-0.13150258533847914,-0.14078951133398585,-0.1960859839284004,-0.06803330341074214,-0.1989859978163339,-0.10519163901712264,-0.10924714597222779
304,18,13,k__Bacteria|p__Firmicutes|c__Bacilli|o__Lactobacillales|f__Enterococcaceae|g__Enterococcus|s__Enterococcus_casseliflavus,cluster_02,#b3ff00,3.6166837,-0.29621172,-0.14250550174965335,-0.11582656476176666,-0.157744076466701,-0.11102631351954025,-0.14902651232993522,-0.15314913517960643,-0.21665482018478766,-0.06954020014198758,-0.2269024250635503,-0.11003778176937482,-0.11514718807928358
305,19,13,k__Bacteria|p__Firmicutes|c__Bacilli|o__Lactobacillales|f__Carnobacteriaceae|g__Granulicatella|s__Granulicatella_unclassified,cluster_02,#b3ff00,3.901131,-0.37656844,-0.14109266519425756,-0.11514094391943244,-0.15679703981522036,-0.11049993607335755,-0.14814056927068653,-0.1515207766529761,-0.21416427496006663,-0.06914910370186482,-0.22227425574635062,-0.10911945954569666,-0.11412029225692397
306,20,13,k__Bacteria|p__Firmicutes|c__Bacilli|o__Bacillales|f__Bacillales_noname|g__Gemella|s__Gemella_sanguinis,cluster_08,#ff00bd,4.0900435,-0.31965876,-0.14201453256195573,-0.11563362398319485,-0.15745466121151708,-0.11064130033326915,-0.14825071237657786,-0.15290244897622526,-0.21631702844380366,-0.06946550836451604,-0.22474118001204682,-0.1097893163419285,-0.11494954557647798
307,21,13,k__Bacteria|p__Firmicutes|c__Bacilli|o__Lactobacillales|f__Streptococcaceae|g__Streptococcus|s__Streptococcus_mitis_oralis_pneumoniae,cluster_02,#b3ff00,4.1700234,-0.71491814,-0.14228859963337842,-0.1157250059576227,-0.15752474899963184,-0.11071109136638285,-0.14870341861567207,-0.1529299493279504,-0.21672682039145807,-0.06948618032013604,-0.2264424533481991,-0.1096669918198565,-0.11496933618687459
308,0,14,k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Lachnospiraceae|g__Lachnospiraceae_noname|s__Lachnospiraceae_bacterium_5_1_63FAA,cluster_08,#ff00bd,-2.5636747,-0.9846252,-0.07922163043237737,-0.057903514223888425,-0.06419616865561528,-0.08352401926269096,-0.09729009380609313,-0.09147951249440536,-0.1273815976494485,-0.057075193329247785,-0.07334554503666176,-0.06328771458473263,-0.07673294528098984
309,1,14,k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales|f__Bacteroidaceae|g__Bacteroides|s__Bacteroides_uniformis,cluster_08,#ff00bd,-2.1723566,-0.92748034,0.12140377425971494,0.19372249056145532,0.12003582948005093,0.020045647048066596,0.10104440149804829,0.12037330707448735,0.18606297685821918,-0.025357058385118817,0.4030098517047282,0.07847663095725992,0.01662366579995235
310,2,14,k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales|f__Bacteroidales_noname|g__Bacteroidales_noname|s__Bacteroidales_bacterium_ph8,cluster_03,#08ff00,-1.8896668,-1.0886424,0.2689941525454262,0.248373479137171,0.16981852563667044,0.07077415420436456,0.24359042853787327,0.24069651271355452,0.5726187785859921,0.26028384967773216,0.49202317272439033,0.3365708047947297,0.05519181944178392
311,3,14,k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales|f__Porphyromonadaceae|g__Odoribacter|s__Odoribacter_splanchnicus,cluster_03,#08ff00,-1.7820175,-1.0276904,0.3541850582186095,0.34791280782005635,0.2753854880167578,0.3226192310944914,0.31704363571988947,0.4217932251621954,0.6757970618350948,0.0189640218001092,0.7696034883728179,0.15664814819591436,0.2360834741687683
312,4,14,k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales|f__Porphyromonadaceae|g__Parabacteroides|s__Parabacteroides_merdae,cluster_02,#b3ff00,-1.5430294,-0.88002646,1.102996494686938,0.6874564399169838,0.9765625855048886,0.4793313304870101,2.8853486243246746,0.9221346832623698,2.086983802813455,0.13353650914057,2.359868300270033,0.275173071367587,0.22356959978181004
313,5,14,k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales|f__Bacteroidaceae|g__Bacteroides|s__Bacteroides_caccae,cluster_02,#b3ff00,-1.5054836,-0.87037426,0.4659011694810804,0.2372709523540519,0.35116884268644666,0.12864092124223334,0.8087768940451565,0.41086812454772903,0.6895322286879901,0.039469184225596456,1.5471183219686877,0.1330507078455092,0.31311551720740277
314,6,14,k__Bacteria|p__Firmicutes|c__Bacilli|o__Lactobacillales|f__Lactobacillaceae|g__Lactobacillus|s__Lactobacillus_fructivorans,cluster_07,#9b00ff,-0.58570975,-0.8196372,-0.1383866202424438,-0.11333905107936179,-0.15129783087146845,-0.10960268918608836,-0.14902651232993522,-0.15001921487743394,-0.1940119610810712,-0.06844668127725492,-0.22512140933679328,-0.10964859653201485,-0.11335225585301599
315,7,14,k__Bacteria|p__Deinococcus_Thermus|c__Deinococci|o__Deinococcales|f__Deinococcaceae|g__Deinococcus|s__Deinococcus_unclassified,cluster_03,#08ff00,-0.26091528,-0.7397012,0.9350757005805359,0.48855186498697234,0.46200691205990496,0.3117321014451278,1.7281237179108482,0.5121374746600198,2.013905433655388,0.025577018611886815,2.141359199556812,1.2907139029634522,0.37664937995494774
316,8,14,k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Lachnospiraceae|g__Butyrivibrio|s__Butyrivibrio_crossotus,cluster_01,#ffa500,-0.16566876,-0.61781466,2.1714832735755776,0.7282877602353227,2.695665375972662,0.29667769171638453,4.441753333101159,2.2351036157146607,5.711124712683121,0.1772213125197845,2.165200087738678,1.2900289372135492,1.9737699088604577
